,Mass,RT,FORMULA,Isomers,Putative metabolite,confidence,Map,Pathway,max intensity,Fold change rings,Fold change schizonts,Fold change trophs,urbcs,ttest: rings,ttest: schizonts,ttest: trophs,ttest: urbcs,Mean: rings,Mean: schizonts,Mean: trophs,Mean: urbcs,SD: rings,SD: schizonts,SD: trophs,SD: urbcs,RSD: rings,RSD: schizonts,RSD: trophs,RSD: urbcs,Fisher: rings,Fisher: schizonts,Fisher: trophs,Fisher: urbcs,PeakID
358,312.302990058139,3.56653331120808,C20H40O2,26,FA (20:0),6.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,1786423,0.951923284812826,1.12566360369896,1.13034955575265,1,0.794498901257705,0.497861269481828,0.539130140310509,1.0,1125482.796875,1330900.3375,1336440.65625,1182325.10416667,284282.604021075,309175.293706637,360071.78398442,258679.355967271,0.25258724949898,0.232305368775697,0.269425942933199,0.21878868600155,0.0218710669886011,0.135840037804166,0.120832285101619,0.0,n664
357,304.240557321135,3.6228298611111,C20H32O2,46,FA (20:4),6.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,1103830,1.17274124581796,1.46890450159634,1.15985646075015,1,0.346122186181227,0.186877054644092,0.440102846452943,1.0,535104.1171875,670238.9375,529224.984375,456284.895833333,67164.6823759556,284888.812650007,118967.530809863,108814.151621504,0.125517035318234,0.425055598399947,0.224795756667385,0.238478530880958,0.379930054440795,0.492207216743288,0.204674112798331,0.0,n670
342,144.115005744791,4.11725553936428,C8H16O2,26,FA (8:0) octanoic acid,10.0,Lipids: Fatty Acyls,Fatty acid biosynthesis,5897188,3.10593791822728,2.10819756331621,2.1453546634266,1,0.229141882888009,0.117652610824904,0.199278874046582,1.0,2610276.0390625,1771760.328125,1802987.703125,840414.75,2349974.59572793,1045086.93450695,1173099.96959618,199568.769361601,0.900278193018979,0.589857960987836,0.650642246512788,0.23746462013143,0.563159237626581,0.766235187020795,0.654344934421867,0.0,n1107
351,142.099409563116,4.20076182683308,C8H14O2,35,FA (8:1),7.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,180921,1.23874998585119,1.74630673295471,1.32720364763991,1,0.693332450069351,0.219297362734699,0.531280800004934,1.0,72389.5942382813,102049.999804688,77558.615234375,58437.6145833333,61272.086604715,64654.9376378117,50924.0289678923,20217.3026835007,0.846421191463358,0.633561369539972,0.656587650694955,0.345963859538968,0.0467589156238474,0.414478105255407,0.121789855584747,0.0,n2788
384,126.104448796247,3.89198943629408,C8H14O,18,FA (8:1) octenal,7.0,Lipids: Fatty Acyls,Fatty aldehydes,4246655,0.456625417168479,0.66760844105828,0.629071238523259,1,0.278444060443679,0.470367153418919,0.446552856961676,1.0,1281856.15625,1874135.6875,1765952.59375,2807237.85416667,912989.527624116,816625.383933234,1244599.76604132,1801065.63748779,0.712240233174849,0.435734397130322,0.704775298298585,0.641579278654475,0.570656930167556,0.22263953683286,0.226226852933688,0.0,n1366
380,216.172707192727,4.06410097608378,C12H24O3,16,FA hydroxy(12:0) dodecanoic acid,5.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,175394,0.853163639634638,0.544587032409609,0.686364309232972,1,0.857533994447216,0.522335536554836,0.679210983613532,1.0,14794.9833984375,9443.8578125,11902.462890625,17341.3196614583,17868.6029365026,8905.34709616156,13898.3073993329,17308.0923316742,1.20774741378822,0.942977676387116,1.16768332126286,0.998083921498894,0.0104771022044069,0.164618567316174,0.0600348717249473,0.0,n2343
352,272.235102814512,3.69488054911295,C16H32O3,21,FA hydroxy(16:0)] hexadecanoic acid,7.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,234947,1.16910294684346,0.795554097436413,1.32538018973875,1,0.207671801662242,0.331663750775145,0.16633112932277,1.0,152284.107421875,103626.6703125,172640.34765625,130257.2265625,25924.9317774112,52449.2938433783,46577.0566028042,13201.4849000028,0.17024056033366,0.506137017480254,0.269792416634525,0.101349347352091,0.573244571236813,0.242439722684763,0.76644957823986,0.0,n2703
364,300.266487082389,3.640351401435,C18H36O3,51,FA hydroxy(18:0),5.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,277482,0.936052177045582,0.863213816288306,1.02355549754382,1,0.744541247543209,0.521715451543695,0.906284261197223,1.0,161019.498046875,148489.85859375,176071.80078125,172019.7890625,34751.0142305472,48767.7310663187,38189.6996365871,45130.1068203846,0.215818671974935,0.328424658277446,0.216898444084375,0.26235415742771,0.0372974700390605,0.125403251116477,0.00469755502674512,0.0,n1862
371,314.245955283849,3.79441385269165,C18H34O4,42,FA hydroxy(18:1)],5.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,261870,0.715923886309061,0.822944218217701,0.855527836999462,1,0.502323044099084,0.64614895236705,0.726937852136272,1.0,136010.403320313,156342.00390625,162532.202636719,189978.859375,90351.7349109955,74312.8908178698,90017.6738935765,100482.364918096,0.664300176349097,0.475322619393002,0.55384516073272,0.52891340251577,0.159505566988771,0.0724393351682991,0.0413914083543372,0.0,n1375
367,146.094273885891,7.38839728037515,C7H14O3,8,FA hydroxy(7:0),5.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,216342,1.05073326048504,0.939188555023766,0.923813181912019,1,0.752345708451589,0.664522826521774,0.571798680908746,1.0,91694.9140625,81960.68125,80618.91015625,87267.546875,19672.0912555141,16077.688431039,11995.2109774041,15430.7039729248,0.214538521101677,0.196163430877278,0.148789049047622,0.176820645537652,0.0313576215269326,0.0567114318000691,0.115720757513823,0.0,n625
339,214.193355603281,3.70263470543755,C13H26O2,26,FA methyl(12:0) dodecanoic acid,7.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,683569,2.90016174767808,2.14580714293711,2.92846278166509,1,0.139923181974725,0.125335163549342,0.157116054395942,1.0,200013.502929687,147988.43671875,201965.321289062,68966.3268229167,131490.916965366,91380.7152861238,141798.197741144,9557.03319113776,0.657410200008298,0.617485509761763,0.702091808812047,0.138575354544793,0.988042495073008,0.739713634207726,0.875763686181045,0.0,n2247
349,242.224700982476,3.6506076282925,C15H30O2,22,FA methyl(14:0),7.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,1619655,1.12611659859583,0.885863059311298,1.39060320945132,1,0.593591386689643,0.582571535909986,0.232531143574024,1.0,937155.265625,737216.05,1157261.265625,832200.916666667,281749.974791482,245900.483404997,408834.529212444,205689.157582298,0.30064385820164,0.333552807762388,0.353277640370729,0.247162858707455,0.0905194987226365,0.0877851433825914,0.504475354434492,0.0,n1857
402,244.167527988488,3.75389887491862,C13H24O4,6,FA methyl(14:0) dodecanedioic acid,7.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,289905,0.175321259368909,0.269846141190711,0.0,1,0.404753042528425,0.453336695753964,,1.0,19747.794921875,30394.86640625,0.0,112637.765625,22816.7687920627,46528.2610800325,,153517.709304876,1.15540843331263,1.5307934062992,,1.36293283565279,0.358205000763222,0.262853476511002,low,0.0,n2620
370,258.183208318369,3.8375090859153,C14H26O4,7,FA methyl(15:0) tridecanedioic acid,5.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,2838161,0.491645536038306,0.838813927209622,0.872043039233054,1,0.358906127150598,0.751369845689584,0.812305074468768,1.0,893293.8203125,1524080.34375,1584455.875,1816946.875,998650.785426471,992830.294892844,1111980.87553396,1264975.202321,1.11794211794403,0.651429105403974,0.701806148772656,0.696209239646039,0.328448988040221,0.0331689775309375,0.0190548017759693,0.0,n1368
348,268.240342682092,3.63943540785047,C17H32O2,44,FA methyl(16:1),5.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,646538,1.16784839219463,1.19623283304169,1.40528667667465,1,0.490056078684201,0.354371137346088,0.210200713509064,1.0,372007.515625,381049.121875,447641.328125,318540.932291667,119763.925808756,107933.346448736,156805.968300726,67935.1053941959,0.321939532881598,0.283253103740632,0.350293769696213,0.213269625681864,0.150785347088529,0.24022903271501,0.570720356081488,0.0,n674
403,308.23560640102,3.59805836147732,C19H32O3,4,FA methyl(18:2),7.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,218428,0.391293176856973,0.0,0.0,1,,,,,28489.73828125,0.0,0.0,72809.1875,,,,,,,,,,,,,n2726
344,130.099401945603,4.30210001203748,C7H14O2,22,FA methyl(6:0),7.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,807887,1.65047076384712,1.66138851054076,1.66654063290866,1,0.298000047161966,0.259996001045251,0.265379056293138,1.0,509762.603515625,513134.646875,514725.92578125,308858.911458333,298863.363839363,316188.032399992,279865.958744546,143107.664849708,0.586279499080993,0.616189209451326,0.543718403769475,0.463343162656371,0.367601267603034,0.346425540411474,0.428939133960461,0.0,n2146
338,158.130636875931,3.93746875127155,C9H18O2,26,FA methyl(8:0),7.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,11417591,4.56812432875891,3.79675246339496,4.37851496836246,1,0.1094566375609,0.125102753139766,0.143707085670341,1.0,6688431.703125,5559025.48125,6410814.640625,1464152.72916667,4678984.52966028,4719297.59614236,5049927.62054757,879935.182939791,0.699563774789559,0.848943328657162,0.787720111036503,0.600985925450969,1.20407956362376,0.727585798380887,0.931245735342696,0.0,n798
355,186.125796207281,4.23132154676648,C10H18O3,19,FA oxo(10:0),5.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,207831,1.3002925939955,1.21572692922353,1.22714944711491,1,0.446205569032284,0.526159591063633,0.567990550607576,1.0,37684.8852539062,35234.0158203125,35565.0615234375,28981.8502604167,16446.9829552749,14430.4166431279,17066.790736,11393.9432477225,0.436434470861766,0.409559237207606,0.479875192251612,0.393140643034937,0.18920322724808,0.115629489352066,0.102918426906318,0.0,n2244
379,228.172903108813,3.832935418023,C13H24O3,7,FA oxo(13:0) tridecanoic acid,7.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,113600,0.622528182422413,0.589785381491082,0.697776175074077,1,0.370290161347598,0.340603642388096,0.474715213232547,1.0,43583.3139648438,41290.984375,48851.4399414063,70010.1861979167,9530.76195324045,20437.6553329881,24450.9363157185,39927.0799751839,0.218679147733658,0.494966531855371,0.500516184273086,0.57030386781591,0.414466835161042,0.409963253229846,0.204237435208919,0.0,n2916
354,270.219512952564,3.70436600579155,C16H30O3,15,FA oxo(16:0),5.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,286103,1.04815889423269,0.892206430958496,1.23346562127408,1,0.845274800361617,0.597822298288931,0.327855433444093,1.0,151655.806640625,129091.3875,178467.4296875,144687.802083333,54657.364756327,43004.4358202423,47728.9483214519,34703.6091351632,0.36040403573763,0.333131718955629,0.267437864741069,0.239851657399396,0.0115829615104866,0.0796562846496636,0.327666418682349,0.0,n1861
347,298.251041349877,3.63954860899183,C18H34O3,104,FA oxo(18:0),5.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,606970,1.15297309896408,0.976486864886806,1.46719585078545,1,0.563647877643561,0.923991908415755,0.344215258451521,1.0,266073.43359375,225345.425,338587.1171875,230771.588541667,74376.289494492,72399.9504469908,183216.323187731,74036.1709892278,0.279532941300905,0.321284314722568,0.541120184103967,0.320820129796265,0.113157095943536,0.0027457759746516,0.297677708647183,0.0,n52
336,312.265971767979,3.52989789644877,C19H36O3,5,FA oxo(19:0),5.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,276888,26.5293837890625,247.475803125,91.4688623046875,0,0.194412476158279,1.04027645599359e-05,0.0205919613443792,,26529.3837890625,247475.803125,91468.8623046875,0.0,31858.5014941175,20124.35601417,40727.6816817121,,1.20087604549835,0.0813184794636474,0.445262799334336,,high,high,high,,p1361
361,144.078641080501,7.38262087504068,C7H12O3,10,FA oxo(7:0),5.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,436659,1.02785556642647,1.06431153455665,1.06251250850647,1,0.794787043023095,0.43962183839974,0.587668990886896,1.0,233357.1328125,241633.840625,241225.40234375,227033.0,35161.3509016078,14295.3925997413,38898.0451778108,25818.1136893239,0.15067613523457,0.0591613846916698,0.161251861536458,0.113719651721661,0.0210177878411033,0.244777138100659,0.0924120218012507,0.0,n611
398,330.240310346753,4.0517595321413,C18H34O5,15,FA trihydroxy(18:1),7.0,Lipids: Fatty Acyls,Fatty Acids and Conjugates,214965,0.20339324381434,0.257309866980411,0.25667424587383,1,0.000408293169261361,0.000611007541282142,0.00103064329868368,1.0,29287.7065429687,37051.45625,36959.9296875,143995.473958333,22012.6431171747,30795.9468688837,24878.4031460333,12070.035251441,0.751600098316999,0.831166976571499,0.673118248773272,0.0838223238525789,20.8774844637772,10.4535900024356,14.9833869606737,0.0,n2734
321,254.224710785692,3.64407150480482,C16H30O2,52,FA(16:1),6.0,Lipid Metabolism,Fatty acid biosynthesis,1598654,1.19905642624743,1.13496705361712,1.47868197440783,1,0.532571400820608,0.509091666319533,0.205267750611071,1.0,858220.140625,812348.4125,1058361.078125,715746.25,380551.594417534,237050.513134804,417450.355353869,151528.880705376,0.443419556828854,0.29180892027016,0.394430940424819,0.21170754398696,0.120984306091676,0.117896555996372,0.59518034624067,0.0,n1858
405,1226.74988117855,7.38332916259765,C60H110N2O23,11,Ganglioside GA1 (d18:1/16:0),7.0,Lipids: Gangliosides,0,499742,1.09763525072587,0.861887321058445,0.930195682770886,1,0.757488233916969,0.582868266034007,0.732927079024619,1.0,304916.6640625,239427.265625,258402.9296875,277794.161458333,138245.667339725,105168.348439996,48630.6136301926,79523.822658572,0.453388363554274,0.439249674281935,0.188196835419026,0.286268877074653,0.0289209370770555,0.0846745940170934,0.0432755154267605,0.0,n2347
324,256.240194891823,3.62805485195583,C16H32O2,27,Hexadecanoic acid,10.0,Lipid Metabolism,Fatty acid biosynthesis__Fatty acid elongation in mitochondria__Fatty acid metabolism__Biosynthesis of unsaturated fatty acids,108059000,1.03746670955564,0.593373547491804,1.17549895273445,1,0.928914118294253,0.321030414112565,0.75898780206128,1.0,45643069.5,26105310.0,51715761.0,43994731.6666667,21591239.8441424,12490565.6905911,38978139.9335761,23650791.7535878,0.473045307440211,0.478468391702342,0.753699436687708,0.537582361742354,0.00264934902987516,0.447362255573044,0.0286792585214727,0.0,n44
346,279.25632834874,4.49541528489853,C18H33NO,1,Linoleamide,7.0,Lipids: Fatty Acyls,Fatty amides,240760,1.10336180300476,0.992849288581263,1.53091393554484,1,0.785331365589834,0.975518772784346,0.255107648635308,1.0,110420.877685547,99361.14296875,153208.911132813,100076.763020833,69442.3014590902,48924.086457756,75716.1932998941,2604.1978982984,0.628887425228097,0.492386510420306,0.494202280664065,0.0260220037068572,0.0221578741119044,0.000213349081616339,0.491839899251801,0.0,p2626
375,280.240258537484,3.61899860170152,C18H32O2,111,Linoleate,10.0,Lipids: Fatty Acyls,Linoleic acid metabolism__Biosynthesis of unsaturated fatty acids,6093974,1.00702355105437,0.856718835483958,0.762998781899197,1,0.990019659867341,0.791431836138041,0.674328460167777,1.0,3162878.03125,2690798.225,2396440.5625,3140818.33333333,1283704.78767949,587644.18054317,1085010.84312154,2563999.31408931,0.405866041939073,0.21839028102643,0.452759338203506,0.816347538116971,5.91864311047364e-05,0.0292680819482552,0.0714841812311651,0.0,n1079
500,523.364108774903,5.31093335469563,C26H54NO7P,12,LysoPC(0:0/18:0),7.0,Lipids: Glycerophospholipids,Glycerophosphocholines,498770,0.567373886140893,0.132700218551422,0.43221524457955,1,0.145687569278693,0.0305329089026426,0.0795748840298109,1.0,205049.9921875,47958.1091796875,156203.404296875,361401.885416667,31739.1434234651,62897.6997844077,58590.210042033,119578.712367074,0.15478734275904,1.31151333654013,0.375089200557232,0.330874622386682,1.59709977229263,5.38186706145969,2.37461644729665,0.0,p2304
497,493.31700194558,4.26499497731527,C24H48NO7P,4,LysoPC(16:1(9Z)),5.0,Lipids: Glycerophospholipids,Glycerophosphocholines,502051,0.857011956530459,0.407830471125858,0.531587439042505,1,0.39301624234499,0.0221885582314114,0.0457002761412929,1.0,367204.359375,174743.334375,227769.546875,428470.520833333,37145.2293979943,82398.4409225878,77691.8360904026,97567.3788971782,0.10115683120216,0.471539822776647,0.341098435485934,0.22771083225847,0.344388193773418,3.94738449546548,2.58950863181918,0.0,p623
494,551.395481600622,4.07506404675935,C28H58NO7P,12,LysoPC(20:0),5.0,Lipids: Glycerophospholipids,Glycerophosphocholines,985071,0.893876126461487,0.126619347850493,0.654976637233697,1,0.187429149198563,4.33431704578934e-05,0.0682502225119929,1.0,823561.875,116659.19296875,603454.7421875,921337.8125,94368.6008530843,141019.11389586,235435.713561903,74708.2846317669,0.114585926956714,1.20881269882979,0.390146430382597,0.0810867454023731,0.659922132010391,25.4246443948529,1.65624468583684,0.0,p724
491,545.348294405827,4.12472251892088,C28H52NO7P,3,LysoPC(20:3),5.0,Lipids: Glycerophospholipids,Glycerophosphocholines,608947,0.975092951723721,0.534786333359087,0.708293691787886,1,0.884033928320574,0.0588328619319849,0.15860157601742,1.0,499044.0,273698.94375,362498.484375,511791.208333333,74195.3665312446,151139.605120329,67404.0463662189,123770.995821484,0.148674999661843,0.552211137717733,0.185942974306315,0.241838847182524,0.00780299978157285,1.48543769699628,1.12212685366698,0.0,p725
490,479.337865751277,4.201369972229,C24H50NO6P,10,LysoPC(O-16:1),5.0,Lipids: Glycerophospholipids,Glycerophosphocholines,1208126,0.747790789043461,0.606660441674468,0.777624307623665,1,0.0295065244402056,0.0136301874586319,0.0337916667639083,1.0,863831.25,700800.61875,898294.265625,1155177.70833333,160200.240813459,251198.867838484,148478.559304181,52022.5296520251,0.18545316670757,0.358445556578619,0.165289443544288,0.0450342222471399,2.99194149637148,3.13732377494189,2.66598659446984,0.0,p619
493,509.384863917201,4.19517499287922,C26H56NO6P,10,LysoPC(O-18:2),5.0,Lipids: Glycerophospholipids,Glycerophosphocholines,456364,0.641032939380548,0.607574929195658,0.6860419086398,1,0.0202442353463442,0.00973670071202879,0.0226813351280414,1.0,258911.234375,245397.646875,277090.21875,403896.927083333,20451.9087653172,73613.9942345941,56603.4634398755,45787.0956168301,0.0789919711853645,0.299978403102176,0.204278100090372,0.113363317585685,8.35905977578298,3.34270433852516,3.03371638729892,0.0,p624
478,501.285895879825,4.14736335754393,C25H44NO7P,5,"LysoPE(0:0/20:4(5Z,8Z,11Z,14Z))",5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,1525090,1.01970877967131,0.721436236720547,0.905347099607122,1,0.912144191051793,0.26610923445496,0.651811824512608,1.0,1185643.84375,838834.0375,1052672.328125,1162727.89583333,262157.934016433,491466.07445926,353486.919328256,253598.126296637,0.221110188694836,0.585891907681751,0.335799573983178,0.218106168438388,0.00394727478287077,0.343001205319754,0.0639961283312766,0.0,n1739
463,453.286077487185,4.24920166015625,C21H44NO7P,9,LysoPE(16:0),7.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,1426597,1.09321363742649,0.975574468915534,1.08492676860482,1,0.636914980285898,0.928575917858026,0.72326991334506,1.0,966327.90625,862342.73125,959002.8671875,883933.270833333,203283.433300148,432068.171182239,310761.721605288,219097.210334733,0.210366928229387,0.50103996418679,0.324046707510551,0.247866233305346,0.0759996369135556,0.00198627281561119,0.0389789960536189,0.0,n1933
440,479.301250238345,7.33231084187825,C23H46NO7P,8,LysoPE(18:1),7.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,2246794,1.43451940124917,1.47622654264593,1.46280946878157,1,0.0551253863839713,0.223383474678534,0.119216311250373,1.0,1256221.96875,1292745.3,1280995.84375,875709.291666667,259199.144822574,641021.322593608,378475.966577035,120612.174789717,0.20633228145221,0.495860493628256,0.295454484433829,0.137730838233045,1.77153128403513,0.408783005484689,1.04097712043417,0.0,p1540
445,477.285680985561,7.33392252604167,C23H44NO7P,3,LysoPE(18:2),5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,1107368,1.20269949948272,1.36262597088902,1.36386516899078,1,0.309303887785548,0.312219648300561,0.229777074333228,1.0,591184.1953125,669795.6875,670404.8125,491547.71875,106781.446848621,324217.094942122,221067.787127938,117162.673299705,0.180622972831972,0.484053721146304,0.329752685252297,0.23835462729366,0.395052788689997,0.267345321401186,0.511035976847159,0.0,n1328
498,507.333087996396,4.23549471403422,C25H50NO7P,7,LysoPE(20:1),5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,203720,0.87472676020418,0.35640044869677,0.51095629218634,1,0.332273462328311,0.00616466656931813,0.0216758074069521,1.0,156701.88671875,63846.93515625,91534.658203125,179143.8125,25021.8781697763,50930.5243072857,42179.1736056139,28010.4336679626,0.159678218901638,0.797697245492607,0.460800033928284,0.156357248833044,0.357019641471867,3.93469270375951,2.9939004075584,0.0,p633
432,499.270102485691,4.17015416463215,C25H42NO7P,3,LysoPE(20:5),5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,165316,1.60334537577758,1.77355828936616,1.83159549541919,1,0.062292176957052,0.111033817335801,0.0965986781228434,1.0,100583.431640625,111261.4796875,114902.35546875,62733.4778645833,26921.4208849884,53226.9209062203,44043.3258364841,7155.28134968719,0.267652638668922,0.478394868158492,0.383310904783519,0.114058419734557,1.84625140490826,0.816476920074886,1.36693850548095,0.0,n1752
492,529.316696644859,4.06588497161865,C27H48NO7P,3,LysoPE(22:4),7.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,368150,0.882809727564337,0.659232004100449,0.688311877677246,1,0.785008000215156,0.453404066494586,0.486811993034741,1.0,189083.615234375,141196.8703125,147425.310546875,214183.8828125,54638.4540496006,58508.6613193409,45728.2001807396,135205.389982959,0.288964509071156,0.414376474420773,0.310178761103576,0.631258469159977,0.0296260526288247,0.24544612387223,0.218770958539844,0.0,n2529
337,313.297634806507,3.58874168395995,C19H39NO2,1,Margaroyl-EA,7.0,Lipids: Fatty Acyls,Fatty amides,3038710,4.02412001841684,9.13999749658757,8.19046268795371,1,0.351328370825922,,0.226419749329372,,267574.09375,607741.95,544604.9375,66492.5729166667,354723.324725461,,628905.987456604,,1.32570130297026,,1.15479303280574,,high,,high,,n1502
404,381.288055200436,3.70627918243407,C22H39NO4,6,"N,N-dimethyl-9S,11R,15S-trihydroxy-5Z,13E-prostadien-1-amide",5.0,Lipids: Fatty Acyls,Eicosanoids,141141,0.0,0.0,0.0,0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,n2781
365,351.314288988796,3.84500651705092,C22H41NO2,1,"N-(11Z,14Z-eicosadienoyl)-ethanolamine",7.0,Lipids: Fatty Acyls,Fatty amides,318811,0.602162859205427,0.65280306163333,0.986949909761072,1,0.255545203919315,0.11108836976487,0.980709774731076,1.0,79032.27734375,85678.66953125,129534.556640625,131247.346354167,73970.9718601556,48649.395493853,129467.304271543,17233.4469931551,0.935959007462479,0.567812219307501,0.999480815229337,0.131305108041204,0.472622106517512,0.779540165428861,0.00017197299786522,0.0,p2499
